Source,Target,Type
775,768,Directed
775,762,Directed
775,765,Directed
775,766,Directed
775,763,Directed
776,768,Directed
776,762,Directed
776,765,Directed
776,766,Directed
776,763,Directed
777,761,Directed
778,786,Directed
778,777,Directed
778,761,Directed
780,787,Directed
780,782,Directed
780,779,Directed
780,781,Directed
780,768,Directed
780,774,Directed
780,761,Directed
780,769,Directed
781,765,Directed
781,768,Directed
783,769,Directed
784,788,Directed
784,783,Directed
784,769,Directed
785,760,Directed
786,761,Directed
787,765,Directed
787,763,Directed
787,762,Directed
787,766,Directed
787,774,Directed
787,761,Directed
787,769,Directed
787,768,Directed
788,769,Directed
792,776,Directed
792,764,Directed
792,770,Directed
792,768,Directed
792,762,Directed
792,765,Directed
792,766,Directed
792,763,Directed
792,760,Directed
792,769,Directed
793,761,Directed
794,770,Directed
795,775,Directed
795,765,Directed
795,763,Directed
795,762,Directed
795,766,Directed
795,776,Directed
795,774,Directed
795,768,Directed
795,761,Directed
795,769,Directed
796,770,Directed
796,762,Directed
796,776,Directed
796,768,Directed
796,765,Directed
796,766,Directed
796,763,Directed
796,764,Directed
796,761,Directed
796,769,Directed
797,760,Directed
798,776,Directed
